Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YPR046W	mcm16	YIL144W	tid3-1	0.224
YPR046W	mcm16	YGL086W	mad1	0.284
YPR046W	mcm16	YBL034C	stu1-6	0.262
YPR046W	mcm16	YJR135C	mcm22	0.551
YPR046W	mcm16	YMR076C	pds5-1	0.206
YPR046W	mcm16	YFL008W	smc1-2	0.230
YPR046W	mcm16	YJL030W	mad2	0.235
YPR046W	mcm16	YJL013C	mad3	0.207
YPR046W	mcm16	YDR254W	chl4	0.534
YPR046W	mcm16	YHR191C	ctf8-162	0.231
YPR046W	mcm16	YDR180W	scc2-4	0.262
YPR046W	mcm16	YDR014W	rad61	0.231
YPR046W	mcm16	YPL008W	chl1	0.225
YPR046W	mcm16	YLR381W	ctf3	0.529
YPR046W	mcm16	YDR318W	mcm21	0.535
YPR046W	mcm16	YPL018W	ctf19	0.541
YPR046W	mcm16	YPL253C	vik1	0.307
YPR046W	mcm16	YFL008W	smc1-259	0.303
YPR046W	mcm16	YGR188C	bub1-supp1	0.243
YPR046W	mcm16	YLR045C	stu2-11	0.215
YPR046W	mcm16	YGL093W	spc105-15	0.328
YPR046W	mcm16	YDR113C	pds1-128	0.219
YPR046W	mcm16	YDL028C	mps1-417	0.211
YPR046W	mcm16	YMR117C	spc24-9	0.276
YPR046W	mcm16	YHR191C	ctf8-9	0.227
YCR015C	cto1	YDR132C	ydr132c	0.205
YMR238W	dfg5	YMR307W	gas1	0.223
YMR238W	dfg5	YEL002C	wbp1-1	0.255
YMR238W	dfg5	YOR336W	kre5-ts2	0.297
YMR238W	dfg5	YBR229C	rot2	0.251
YMR238W	dfg5	YFL025C	bst1	0.280
YMR238W	dfg5	YDR162C	nbp2	0.326
YMR238W	dfg5	YAL053W	flc2	0.484
YMR238W	dfg5	YDR389W	sac7	0.285
YMR238W	dfg5	YCR044C	per1-supp1	0.258
YMR238W	dfg5	YFR042W	keg1-5002-supp1	0.297
YMR238W	dfg5	YNL322C	kre1	0.279
YGL047W	alg13-5001	YEL002C	wbp1-1	0.242
YGL047W	alg13-5001	YMR149W	swp1-5004	0.263
YGL047W	alg13-5001	YBL082C	alg3	0.232
YGL047W	alg13-5001	YBL083C	ybl083c	0.217
YGL047W	alg13-5001	YOR067C	alg8	0.255
YGL047W	alg13-5001	YPL096C-A	eri1	0.260
YGL047W	alg13-5001	YBL020W	rft1-5028	0.203
YGL047W	alg13-5001	YBR002C	rer2-5001	0.215
YPL139C	ume1	YNL097C	pho23	0.432
YPL139C	ume1	YPL181W	cti6	0.307
YPL139C	ume1	YPL182C	ypl182c	0.265
YJR117W	ste24	YBL082C	alg3	0.203
YJR117W	ste24	YOR336W	kre5-ts2	0.225
YJR117W	ste24	YBR229C	rot2	0.209
YJR117W	ste24	YML055W	spc2	0.255
YJR117W	ste24	YDR086C	sss1-5001	0.232
YJR117W	ste24	YLR087C	csf1	0.227
YJR117W	ste24	YOR067C	alg8	0.205
YJR117W	ste24	YLR066W	spc3-4	0.325
YJR117W	ste24	YGR227W	die2	0.250
YJR117W	ste24	YFL031W	hac1	0.238
YJR117W	ste24	YDR331W	gpi8-5001	0.265
YMR307W	gas1	YEL002C	wbp1-1	0.365
YMR307W	gas1	YOR336W	kre5-ts2	0.303
YMR307W	gas1	YDR331W	gpi8-ts	0.282
YMR307W	gas1	YBR229C	rot2	0.248
YMR307W	gas1	YJL091C	gwt1-20	0.282
YMR307W	gas1	YLR459W	gab1-1	0.331
YMR307W	gas1	YFL025C	bst1	0.228
YMR307W	gas1	YDR162C	nbp2	0.204
YMR307W	gas1	YLR087C	csf1	0.205
YMR307W	gas1	YJR013W	gpi14-5007	0.236
YMR307W	gas1	YDR302W	gpi11-5001-supp1	0.340
YMR307W	gas1	YNL038W	gpi15-5001	0.235
YMR307W	gas1	YDR434W	gpi17-5001	0.329
YMR307W	gas1	YGL084C	gup1	0.306
YMR307W	gas1	YLR088W	gaa1-ts	0.269
YMR307W	gas1	YBR078W	ecm33	0.240
YMR307W	gas1	YPL096C-A	eri1	0.330
YMR307W	gas1	YBL020W	rft1-5028	0.274
YMR307W	gas1	YJL062W	las21	0.341
YMR307W	gas1	YDR389W	sac7	0.205
YMR307W	gas1	YDL232W	ost4-supp2	0.231
YMR307W	gas1	YHR188C	gpi16-5001	0.325
YMR307W	gas1	YAL058W	cne1	0.204
YMR307W	gas1	YFR042W	keg1-5002-supp1	0.281
YMR307W	gas1	YNL322C	kre1	0.322
YGR278W	cwc22-5001	YGL120C	prp43-ts2	0.225
YGR278W	cwc22-5001	YOR159C	sme1-5002	0.260
YGR278W	cwc22-5001	YPL064C	cwc27	0.245
YGR278W	cwc22-5001	YMR213W	cef1-13	0.302
YGR278W	cwc22-5001	YDR482C	cwc21	0.316
YGR278W	cwc22-5001	YBR064W	ybr064w	0.380
YGR278W	cwc22-5001	YKL173W	snu114-60	0.273
YGR278W	cwc22-5001	YAL032C	prp45-5002	0.327
YGR278W	cwc22-5001	YPR178W	prp4-ts	0.203
YGR278W	cwc22-5001	YKR086W	prp16-2	0.280
YGR278W	cwc22-5001	YLR117C	clf1-1	0.352
YGR278W	cwc22-5001	YHR156C	lin1	0.207
YGR278W	cwc22-5001	YGR129W	syf2	0.229
YGR278W	cwc22-5001	YIR005W	ist3	0.280
YGR278W	cwc22-5001	YPR057W	brr1	0.217
YGR278W	cwc22-5001	YDL043C	prp11-ts	0.242
YGR278W	cwc22-5001	YDL098C	snu23-5001	0.207
YGR278W	cwc22-5001	YBR188C	ntc20	0.328
YGR278W	cwc22-5001	YNL245C	cwc25-5011	0.228
YGR278W	cwc22-5001	YFR005C	sad1-1	0.213
YGR278W	cwc22-5001	YDR243C	prp28-101	0.241
YGR278W	cwc22-5001	YGR006W	prp18-ts	0.212
YGR278W	cwc22-5001	YOR308C	snu66	0.339
YGR278W	cwc22-5001	YJL031C	bet4-5007	0.276
YGR278W	cwc22-5001	YGL122C	nab2-5007	0.215
YGR278W	cwc22-5001	YKL012W	prp40-5003	0.248
YGR278W	cwc22-5001	YPR094W	rds3-1	0.223
YGR278W	cwc22-5001	YLR323C	cwc24-5018	0.213
YGR278W	cwc22-5001	YJR050W	isy1	0.405
YGR278W	cwc22-5001	YOR159C	sme1-5001	0.206
YGR278W	cwc22-5001	YPL151C	prp46-5001	0.304
YGR278W	cwc22-5001	YML049C	rse1-1	0.287
YGR278W	cwc22-5001	YDR416W	syf1-5001	0.353
YGR278W	cwc22-5001	YOR319W	hsh49-5002	0.202
YGR278W	cwc22-5001	YER013W	prp22-1	0.266
YOL091W	spo21	YFL061W	ddi2	0.233
YGL120C	prp43-ts2	YOR159C	sme1-5002	0.258
YGL120C	prp43-ts2	YMR213W	cef1-13	0.348
YGL120C	prp43-ts2	YBR064W	ybr064w	0.254
YGL120C	prp43-ts2	YKL173W	snu114-60	0.264
YGL120C	prp43-ts2	YAL032C	prp45-5002	0.310
YGL120C	prp43-ts2	YLR116W	msl5-5001	0.211
YGL120C	prp43-ts2	YKR086W	prp16-2	0.232
YGL120C	prp43-ts2	YLR117C	clf1-1	0.402
YGL120C	prp43-ts2	YIR005W	ist3	0.309
YGL120C	prp43-ts2	YPR057W	brr1	0.268
YGL120C	prp43-ts2	YDL043C	prp11-ts	0.305
YGL120C	prp43-ts2	YKL074C	mud2	0.248
YGL120C	prp43-ts2	YNL245C	cwc25-5011	0.204
YGL120C	prp43-ts2	YPL213W	lea1	0.246
YGL120C	prp43-ts2	YFR005C	sad1-1	0.280
YGL120C	prp43-ts2	YKL173W	snu114-40	0.265
YGL120C	prp43-ts2	YDR243C	prp28-101	0.318
YGL120C	prp43-ts2	YGR006W	prp18-ts	0.245
YGL120C	prp43-ts2	YOR308C	snu66	0.269
YGL120C	prp43-ts2	YKL012W	prp40-5003	0.228
YGL120C	prp43-ts2	YPR094W	rds3-1	0.271
YGL120C	prp43-ts2	YJR050W	isy1	0.329
YGL120C	prp43-ts2	YNR011C	prp2-1	0.399
YGL120C	prp43-ts2	YOR159C	sme1-5001	0.208
YGL120C	prp43-ts2	YPL151C	prp46-5001	0.254
YGL120C	prp43-ts2	YML049C	rse1-1	0.274
YGL120C	prp43-ts2	YDR416W	syf1-5001	0.418
YGL120C	prp43-ts2	YOR319W	hsh49-5002	0.338
YGL120C	prp43-ts2	YER013W	prp22-1	0.298
YGL120C	prp43-ts2	YLR298C	yhc1-2	0.213
YEL002C	wbp1-1	YMR149W	swp1-5004	0.444
YEL002C	wbp1-1	YBL082C	alg3	0.362
YEL002C	wbp1-1	YOR103C	ost2-5001	0.289
YEL002C	wbp1-1	YJL004C	sys1	0.209
YEL002C	wbp1-1	YOR336W	kre5-ts2	0.353
YEL002C	wbp1-1	YDR331W	gpi8-ts	0.358
YEL002C	wbp1-1	YBR229C	rot2	0.266
YEL002C	wbp1-1	YJL091C	gwt1-20	0.291
YEL002C	wbp1-1	YLR459W	gab1-1	0.355
YEL002C	wbp1-1	YFL025C	bst1	0.214
YEL002C	wbp1-1	YFR043C	irc6	0.314
YEL002C	wbp1-1	YDR162C	nbp2	0.319
YEL002C	wbp1-1	YLR087C	csf1	0.362
YEL002C	wbp1-1	YML130C	ero1-1	0.240
YEL002C	wbp1-1	YMR149W	swp1-5002	0.238
YEL002C	wbp1-1	YOR067C	alg8	0.358
YEL002C	wbp1-1	YNL041C	cog6	0.206
YEL002C	wbp1-1	YLR066W	spc3-4	0.218
YEL002C	wbp1-1	YOR149C	smp3-1	0.209
YEL002C	wbp1-1	YJR013W	gpi14-5007	0.217
YEL002C	wbp1-1	YDR302W	gpi11-5001-supp1	0.267
YEL002C	wbp1-1	YDR434W	gpi17-5001	0.337
YEL002C	wbp1-1	YGL084C	gup1	0.324
YEL002C	wbp1-1	YGR227W	die2	0.349
YEL002C	wbp1-1	YLR088W	gaa1-ts	0.292
YEL002C	wbp1-1	YCL043C	pdi1-5001-supp1	0.265
YEL002C	wbp1-1	YPL096C-A	eri1	0.267
YEL002C	wbp1-1	YBL020W	rft1-5028	0.370
YEL002C	wbp1-1	YJL062W	las21	0.329
YEL002C	wbp1-1	YDR389W	sac7	0.297
YEL002C	wbp1-1	YFL031W	hac1	0.261
YEL002C	wbp1-1	YHR188C	gpi16-5001	0.362
YEL002C	wbp1-1	YAL058W	cne1	0.265
YEL002C	wbp1-1	YFR042W	keg1-5002-supp1	0.377
YEL002C	wbp1-1	YNL322C	kre1	0.250
YEL002C	wbp1-1	YLL031C	gpi13-5	0.208
YER061C	cem1	YDR148C	kgd2	0.210
YER061C	cem1	YFL018C	lpd1	0.297
YER061C	cem1	YFL018C	lpd1-supp1	0.313
YER061C	cem1	YOR221C	mct1	0.341
YER061C	cem1	YDR274C	ydr274c	0.200
YPR102C	rpl11a	YNL097C-B	ynl097c-b	0.480
YPR102C	rpl11a	YIL095W	prk1	0.211
YPR102C	rpl11a	YER028C	mig3	0.388
YPR102C	rpl11a	YNL195C	ynl195c	0.480
YPR102C	rpl11a	YOR052C	tmc1	0.353
YPR102C	rpl11a	YHR086W-A	yhr086w-a	0.506
YPR102C	rpl11a	YCL026C-B	hbn1	0.502
YBL034C	stu1-12	YER147C	scc4-4	0.247
YBL034C	stu1-12	YGR113W	dam1-1	0.401
YBL034C	stu1-12	YFL037W	tub2-430	0.280
YBL034C	stu1-12	YBR107C	iml3	0.223
YBL034C	stu1-12	YHR191C	ctf8	0.236
YBL034C	stu1-12	YPR141C	kar3	0.412
YBL034C	stu1-12	YER147C	scc4-5001	0.251
YBL034C	stu1-12	YJL074C	smc3-1	0.339
YBL034C	stu1-12	YLR045C	stu2-12	0.548
YBL034C	stu1-12	YMR198W	cik1	0.232
YBL034C	stu1-12	YNR016C	acc1-5009-supp1	0.242
YBL034C	stu1-12	YGL086W	mad1	0.386
YBL034C	stu1-12	YBL034C	stu1-6	0.609
YBL034C	stu1-12	YJR135C	mcm22	0.256
YBL034C	stu1-12	YMR076C	pds5-1	0.246
YBL034C	stu1-12	YFL008W	smc1-2	0.222
YBL034C	stu1-12	YJL030W	mad2	0.409
YBL034C	stu1-12	YJL013C	mad3	0.231
YBL034C	stu1-12	YDR254W	chl4	0.296
YBL034C	stu1-12	YDR180W	scc2-4	0.310
YBL034C	stu1-12	YDR014W	rad61	0.234
YBL034C	stu1-12	YPL008W	chl1	0.308
YBL034C	stu1-12	YLR381W	ctf3	0.262
YBL034C	stu1-12	YMR138W	cin4	0.259
YBL034C	stu1-12	YDR318W	mcm21	0.292
YBL034C	stu1-12	YEL061C	cin8	0.554
YBL034C	stu1-12	YML124C	tub3	0.400
YBL034C	stu1-12	YPL018W	ctf19	0.289
YBL034C	stu1-12	YPL253C	vik1	0.431
YBL034C	stu1-12	YFL008W	smc1-259	0.307
YBL034C	stu1-12	YGR188C	bub1-supp1	0.277
YBL034C	stu1-12	YLR045C	stu2-11	0.443
YBL034C	stu1-12	YGL093W	spc105-15	0.277
YBL034C	stu1-12	YER013W	prp22-1	0.200
YBL034C	stu1-12	YDR113C	pds1-128	0.248
YBL034C	stu1-12	YDL028C	mps1-417	0.206
YJL116C	nca3	YDL082W	rpl13a	0.270
YJL116C	nca3	YBR145W	adh5	0.227
YJL116C	nca3	YGR044C	rme1	0.225
YJL116C	nca3	YDR161W	acl4-supp1	0.216
YJL116C	nca3	YLL032C	yll032c	0.277
YJL116C	nca3	YNL057W	ynl057w	0.357
YJL116C	nca3	YLR206W	ent2	0.252
YMR149W	swp1-5004	YBL082C	alg3	0.370
YMR149W	swp1-5004	YOR103C	ost2-5001	0.248
YMR149W	swp1-5004	YLR459W	gab1-1	0.244
YMR149W	swp1-5004	YLR087C	csf1	0.218
YMR149W	swp1-5004	YMR149W	swp1-5002	0.332
YMR149W	swp1-5004	YKR045C	ykr045c	0.203
YMR149W	swp1-5004	YOR067C	alg8	0.343
YMR149W	swp1-5004	YLR066W	spc3-4	0.244
YMR149W	swp1-5004	YGR227W	die2	0.364
YMR149W	swp1-5004	YCL043C	pdi1-5001-supp1	0.228
YMR149W	swp1-5004	YBR002C	rer2-5001	0.230
YMR149W	swp1-5004	YFR042W	keg1-5002-supp1	0.213
YER147C	scc4-4	YGR113W	dam1-1	0.385
YER147C	scc4-4	YBR107C	iml3	0.202
YER147C	scc4-4	YHR191C	ctf8	0.250
YER147C	scc4-4	YPR141C	kar3	0.251
YER147C	scc4-4	YER147C	scc4-5001	0.527
YER147C	scc4-4	YJL074C	smc3-1	0.461
YER147C	scc4-4	YMR198W	cik1	0.206
YER147C	scc4-4	YGL086W	mad1	0.240
YER147C	scc4-4	YBL034C	stu1-6	0.280
YER147C	scc4-4	YJR135C	mcm22	0.249
YER147C	scc4-4	YMR076C	pds5-1	0.215
YER147C	scc4-4	YFL008W	smc1-2	0.424
YER147C	scc4-4	YJL030W	mad2	0.256
YER147C	scc4-4	YDR254W	chl4	0.248
YER147C	scc4-4	YDR180W	scc2-4	0.504
YER147C	scc4-4	YDR014W	rad61	0.387
YER147C	scc4-4	YPL008W	chl1	0.336
YER147C	scc4-4	YLR381W	ctf3	0.278
YER147C	scc4-4	YDR318W	mcm21	0.292
YER147C	scc4-4	YEL061C	cin8	0.278
YER147C	scc4-4	YPL018W	ctf19	0.277
YER147C	scc4-4	YPL253C	vik1	0.279
YER147C	scc4-4	YFL008W	smc1-259	0.485
YER147C	scc4-4	YPR135W	ctf4	0.256
YER147C	scc4-4	YGR188C	bub1-supp1	0.294
YER147C	scc4-4	YGL093W	spc105-15	0.239
YDR088C	slu7-ts1	YMR213W	cef1-13	0.205
YDR088C	slu7-ts1	YDR482C	cwc21	0.303
YDR088C	slu7-ts1	YBR064W	ybr064w	0.324
YDR088C	slu7-ts1	YAL032C	prp45-5002	0.339
YDR088C	slu7-ts1	YPR178W	prp4-ts	0.202
YDR088C	slu7-ts1	YLR117C	clf1-1	0.236
YDR088C	slu7-ts1	YGR006W	prp18-1202	0.303
YDR088C	slu7-ts1	YIR005W	ist3	0.303
YDR088C	slu7-ts1	YDL098C	snu23-5001	0.202
YDR088C	slu7-ts1	YBR188C	ntc20	0.228
YDR088C	slu7-ts1	YGR006W	prp18-ts	0.349
YDR088C	slu7-ts1	YOR308C	snu66	0.229
YDR088C	slu7-ts1	YGL122C	nab2-5007	0.233
YDR088C	slu7-ts1	YLR016C	pml1	0.252
YDR088C	slu7-ts1	YKL012W	prp40-5003	0.215
YDR088C	slu7-ts1	YGR046W	tam41-5001	0.213
YDR088C	slu7-ts1	YHR058C	med6-5001	0.207
YDR088C	slu7-ts1	YJR050W	isy1	0.268
YDR088C	slu7-ts1	YGL127C	soh1	0.251
YDR088C	slu7-ts1	YPL151C	prp46-5001	0.277
YDR088C	slu7-ts1	YDR416W	syf1-5001	0.215
YBL082C	alg3	YOR103C	ost2-5001	0.221
YBL082C	alg3	YOR336W	kre5-ts2	0.222
YBL082C	alg3	YGL226C-A	ost5	0.276
YBL082C	alg3	YBR229C	rot2	0.263
YBL082C	alg3	YJL091C	gwt1-20	0.210
YBL082C	alg3	YML055W	spc2	0.276
YBL082C	alg3	YBR002C	rer2-5008	0.203
YBL082C	alg3	YLR459W	gab1-1	0.292
YBL082C	alg3	YBL083C	ybl083c	0.594
YBL082C	alg3	YDR086C	sss1-5001	0.220
YBL082C	alg3	YLR087C	csf1	0.211
YBL082C	alg3	YML130C	ero1-1	0.237
YBL082C	alg3	YMR149W	swp1-5002	0.240
YBL082C	alg3	YOR067C	alg8	0.490
YBL082C	alg3	YOR149C	smp3-2	0.296
YBL082C	alg3	YLR066W	spc3-4	0.349
YBL082C	alg3	YNL038W	gpi15-5001	0.202
YBL082C	alg3	YDR434W	gpi17-5001	0.241
YBL082C	alg3	YGL084C	gup1	0.224
YBL082C	alg3	YGR227W	die2	0.546
YBL082C	alg3	YLR088W	gaa1-ts	0.226
YBL082C	alg3	YJL174W	kre9-5001	0.209
YBL082C	alg3	YCL043C	pdi1-5001-supp1	0.269
YBL082C	alg3	YPL096C-A	eri1	0.230
YBL082C	alg3	YBL020W	rft1-5028	0.201
YBL082C	alg3	YJL062W	las21	0.267
YBL082C	alg3	YFL031W	hac1	0.209
YBL082C	alg3	YDL232W	ost4-supp2	0.215
YBL082C	alg3	YHR188C	gpi16-5001	0.272
YBL082C	alg3	YCR044C	per1-supp1	0.208
YBL082C	alg3	YJR143C	pmt4	0.258
YBL082C	alg3	YAL058W	cne1	0.235
YBL082C	alg3	YBR002C	rer2-5001	0.224
YBL082C	alg3	YFR042W	keg1-5002-supp1	0.248
YBL082C	alg3	YNL322C	kre1	0.224
YBL082C	alg3	YDR331W	gpi8-5001	0.238
YOR159C	sme1-5002	YKL173W	snu114-60	0.338
YOR159C	sme1-5002	YBL026W	lsm2-5001	0.297
YOR159C	sme1-5002	YAL032C	prp45-5002	0.451
YOR159C	sme1-5002	YPR178W	prp4-ts	0.211
YOR159C	sme1-5002	YPL157W	tgs1	0.561
YOR159C	sme1-5002	YBR119W	mud1	0.467
YOR159C	sme1-5002	YLR116W	msl5-5001	0.509
YOR159C	sme1-5002	YLR117C	clf1-1	0.353
YOR159C	sme1-5002	YHR156C	lin1	0.207
YOR159C	sme1-5002	YIR005W	ist3	0.450
YOR159C	sme1-5002	YPR057W	brr1	0.490
YOR159C	sme1-5002	YDL043C	prp11-ts	0.442
YOR159C	sme1-5002	YKL074C	mud2	0.490
YOR159C	sme1-5002	YNL245C	cwc25-5011	0.352
YOR159C	sme1-5002	YNL038W	gpi15-5001	0.209
YOR159C	sme1-5002	YFR005C	sad1-1	0.306
YOR159C	sme1-5002	YDR243C	prp28-101	0.480
YOR159C	sme1-5002	YGR006W	prp18-ts	0.227
YOR159C	sme1-5002	YOR308C	snu66	0.495
YOR159C	sme1-5002	YGL122C	nab2-5007	0.407
YOR159C	sme1-5002	YKL012W	prp40-5003	0.527
YOR159C	sme1-5002	YPR094W	rds3-1	0.506
YOR159C	sme1-5002	YLR323C	cwc24-5018	0.235
YOR159C	sme1-5002	YJR050W	isy1	0.388
YOR159C	sme1-5002	YNR011C	prp2-1	0.250
YOR159C	sme1-5002	YOR159C	sme1-5001	0.822
YOR159C	sme1-5002	YPL151C	prp46-5001	0.304
YOR159C	sme1-5002	YML049C	rse1-1	0.475
YOR159C	sme1-5002	YOR319W	hsh49-5002	0.442
YOR159C	sme1-5002	YLR298C	yhc1-2	0.527
YOR103C	ost2-5001	YGL226C-A	ost5	0.354
YOR103C	ost2-5001	YBL083C	ybl083c	0.259
YOR103C	ost2-5001	YLR087C	csf1	0.214
YOR103C	ost2-5001	YOR067C	alg8	0.226
YOR103C	ost2-5001	YDR434W	gpi17-5001	0.224
YOR103C	ost2-5001	YGR227W	die2	0.217
YOR103C	ost2-5001	YLR242C	arv1-supp1	0.215
YOR103C	ost2-5001	YDL232W	ost4-supp2	0.265
YJL004C	sys1	YFL025C	bst1	0.233
YJL004C	sys1	YFL038C	ypt1-3	0.434
YJL004C	sys1	YDL145C	cop1-1	0.371
YJL004C	sys1	YDR162C	nbp2	0.236
YJL004C	sys1	YGL054C	erv14	0.393
YJL004C	sys1	YNL041C	cog6	0.547
YJL004C	sys1	YDR389W	sac7	0.205
YJL004C	sys1	YCR044C	per1-supp1	0.237
YJL004C	sys1	YDR331W	gpi8-5001	0.253
YDL164C	cdc9-1-supp1	YAL029C	myo4	0.215
YGR113W	dam1-1	YBR107C	iml3	0.310
YGR113W	dam1-1	YHR191C	ctf8	0.333
YGR113W	dam1-1	YPR141C	kar3	0.466
YGR113W	dam1-1	YER147C	scc4-5001	0.438
YGR113W	dam1-1	YJL074C	smc3-1	0.467
YGR113W	dam1-1	YLR045C	stu2-12	0.319
YGR113W	dam1-1	YIL144W	tid3-1	0.217
YGR113W	dam1-1	YMR198W	cik1	0.249
YGR113W	dam1-1	YNR016C	acc1-5009-supp1	0.285
YGR113W	dam1-1	YGL086W	mad1	0.485
YGR113W	dam1-1	YBL034C	stu1-6	0.477
YGR113W	dam1-1	YJR135C	mcm22	0.360
YGR113W	dam1-1	YMR076C	pds5-1	0.328
YGR113W	dam1-1	YFL008W	smc1-2	0.396
YGR113W	dam1-1	YJL030W	mad2	0.548
YGR113W	dam1-1	YJL013C	mad3	0.284
YGR113W	dam1-1	YDR254W	chl4	0.398
YGR113W	dam1-1	YDR180W	scc2-4	0.422
YGR113W	dam1-1	YDR014W	rad61	0.385
YGR113W	dam1-1	YPL008W	chl1	0.344
YGR113W	dam1-1	YLR381W	ctf3	0.380
YGR113W	dam1-1	YMR138W	cin4	0.201
YGR113W	dam1-1	YDR318W	mcm21	0.439
YGR113W	dam1-1	YEL061C	cin8	0.442
YGR113W	dam1-1	YML124C	tub3	0.376
YGR113W	dam1-1	YPL018W	ctf19	0.442
YGR113W	dam1-1	YOR014W	rts1	0.256
YGR113W	dam1-1	YPL253C	vik1	0.481
YGR113W	dam1-1	YFL008W	smc1-259	0.442
YGR113W	dam1-1	YPR135W	ctf4	0.255
YGR113W	dam1-1	YGR188C	bub1-supp1	0.505
YGR113W	dam1-1	YLR045C	stu2-11	0.273
YGR113W	dam1-1	YGL093W	spc105-15	0.369
YGR113W	dam1-1	YDR113C	pds1-128	0.265
YGR113W	dam1-1	YDL028C	mps1-417	0.274
YGR113W	dam1-1	YMR117C	spc24-9	0.337
YGR113W	dam1-1	YHR191C	ctf8-9	0.223
YGR009C	sec9-4	YNL272C	sec2-41	0.292
YGR009C	sec9-4	YPR055W	sec8-6	0.262
YGR009C	sec9-4	YDR166C	sec5-24	0.239
YGR009C	sec9-4	YLR166C	sec10-2	0.218
YGR009C	sec9-4	YER008C	sec3-2	0.236
YGR009C	sec9-4	YDR164C	sec1-1	0.272
YOR336W	kre5-ts2	YDR331W	gpi8-ts	0.285
YOR336W	kre5-ts2	YBR229C	rot2	0.511
YOR336W	kre5-ts2	YJL091C	gwt1-20	0.252
YOR336W	kre5-ts2	YLR459W	gab1-1	0.430
YOR336W	kre5-ts2	YFL025C	bst1	0.297
YOR336W	kre5-ts2	YBL083C	ybl083c	0.284
YOR336W	kre5-ts2	YDR162C	nbp2	0.349
YOR336W	kre5-ts2	YLR087C	csf1	0.313
YOR336W	kre5-ts2	YOR067C	alg8	0.302
YOR336W	kre5-ts2	YAL053W	flc2	0.280
YOR336W	kre5-ts2	YOR149C	smp3-2	0.407
YOR336W	kre5-ts2	YJR013W	gpi14-5007	0.262
YOR336W	kre5-ts2	YDR302W	gpi11-5001-supp1	0.235
YOR336W	kre5-ts2	YNL038W	gpi15-5001	0.331
YOR336W	kre5-ts2	YDR434W	gpi17-5001	0.376
YOR336W	kre5-ts2	YGL084C	gup1	0.327
YOR336W	kre5-ts2	YGR227W	die2	0.208
YOR336W	kre5-ts2	YLR088W	gaa1-ts	0.372
YOR336W	kre5-ts2	YJL174W	kre9-5001	0.406
YOR336W	kre5-ts2	YBR078W	ecm33	0.206
YOR336W	kre5-ts2	YGR172C	yip1-4	0.246
YOR336W	kre5-ts2	YPL096C-A	eri1	0.258
YOR336W	kre5-ts2	YJL062W	las21	0.413
YOR336W	kre5-ts2	YLR242C	arv1-supp1	0.363
YOR336W	kre5-ts2	YDR389W	sac7	0.370
YOR336W	kre5-ts2	YFL031W	hac1	0.363
YOR336W	kre5-ts2	YDL232W	ost4-supp2	0.270
YOR336W	kre5-ts2	YHR188C	gpi16-5001	0.387
YOR336W	kre5-ts2	YCR044C	per1-supp1	0.345
YOR336W	kre5-ts2	YAL058W	cne1	0.514
YOR336W	kre5-ts2	YFR042W	keg1-5002-supp1	0.408
YOR336W	kre5-ts2	YNL322C	kre1	0.315
YOR336W	kre5-ts2	YDR331W	gpi8-5001	0.388
YJR135W-A	tim8	YOL019W	yol019w	0.273
YJR135W-A	tim8	YHL015W-A	yhl015w-a	0.284
YJR135W-A	tim8	YHR117W	tom71	0.438
YJR135W-A	tim8	YFL064C	yfl064c	0.201
YGL226C-A	ost5	YLR459W	gab1-1	0.244
YGL226C-A	ost5	YBL083C	ybl083c	0.272
YGL226C-A	ost5	YOR067C	alg8	0.228
YGL226C-A	ost5	YLR066W	spc3-4	0.255
YGL226C-A	ost5	YDR434W	gpi17-5001	0.214
YGL226C-A	ost5	YGR227W	die2	0.341
YGL226C-A	ost5	YFL031W	hac1	0.411
YGL226C-A	ost5	YDL232W	ost4-supp2	0.299
YFL037W	tub2-430	YLR045C	stu2-12	0.282
YFL037W	tub2-430	YEL061C	cin8	0.310
YFL037W	tub2-430	YPL253C	vik1	0.212
YFL037W	tub2-430	YLR045C	stu2-11	0.225
YPL064C	cwc27	YMR213W	cef1-13	0.229
YPL064C	cwc27	YBR188C	ntc20	0.268
YPL064C	cwc27	YJR050W	isy1	0.258
YPL064C	cwc27	YDR416W	syf1-5001	0.231
YMR213W	cef1-13	YDR482C	cwc21	0.285
YMR213W	cef1-13	YBR064W	ybr064w	0.534
YMR213W	cef1-13	YKL173W	snu114-60	0.261
YMR213W	cef1-13	YAL032C	prp45-5002	0.368
YMR213W	cef1-13	YKR086W	prp16-2	0.295
YMR213W	cef1-13	YLR117C	clf1-1	0.446
YMR213W	cef1-13	YGR129W	syf2	0.201
YMR213W	cef1-13	YGR006W	prp18-1202	0.288
YMR213W	cef1-13	YIR005W	ist3	0.382
YMR213W	cef1-13	YPR057W	brr1	0.234
YMR213W	cef1-13	YDL043C	prp11-ts	0.249
YMR213W	cef1-13	YBR188C	ntc20	0.310
YMR213W	cef1-13	YNL245C	cwc25-5011	0.288
YMR213W	cef1-13	YPL213W	lea1	0.249
YMR213W	cef1-13	YKL173W	snu114-40	0.272
YMR213W	cef1-13	YDR243C	prp28-101	0.261
YMR213W	cef1-13	YML124C	tub3	0.309
YMR213W	cef1-13	YGR006W	prp18-ts	0.328
YMR213W	cef1-13	YOR308C	snu66	0.271
YMR213W	cef1-13	YLR016C	pml1	0.207
