Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Gene_Interaction_Hubs_BioGRID_2018	ILM1	52/671	1.89335e-11	1.3663167e-09	0.6377929498381544	0.9999969718970356	-1.6942599964319924	41.83142080796599	BAR1;PSP2;SHE4;USA1;HLJ1;SGF29;OPI3;YKR005C;SWC3;ADE16;BEM4;CCW12;PAC11;SUR7;ALG8;YJL070C;RTS3;YKL075C;FPS1;HMG1;GPD1;YHR210C;SEG2;YDR249C;SKI8;PAU20;FMT1;NPR2;YEL043W;SPC2;YCL001W-B;JID1;AIM44;ORC6;YOL098C;TGS1;EMC1;HCS1;EMC3;VPS54;VPS17;ACT1;PEA2;IPT1;RAT1;YKR018C;PER1;ERP6;IES1;YCK1;MMS1;YDL124W
Gene_Interaction_Hubs_BioGRID_2018	SAC3	64/859	4.306e-13	6.33023e-11	0.7642239463241448	0.9999969718970356	-1.4669261951109356	41.76856842120659	RRP6;CTF13;PSP2;SNU71;DAT1;RRD2;UBP10;GPI1;VPS71;SWC3;CIN1;PAC11;SET3;SIL1;FUB1;SUR7;CET1;POM152;CCT2;SSN3;ESC8;STP2;YFR018C;SPT8;TRM11;MDM31;HMG1;YPT31;MUD2;WHI3;SYF1;VPS64;SKI8;FMT1;NPR1;TSR3;NUP120;SPC2;YCL001W-B;JJJ2;OCA5;SMA2;JID1;NUP82;CNN1;YOR012W;SFP1;RAD24;YLR446W;TGS1;SPP381;YGL036W;GCR2;VPS17;ACT1;UTP7;CSE2;MLP2;SRB2;SEY1;RRI2;IES1;YPR174C;LPX1
Gene_Interaction_Hubs_BioGRID_2018	ESS1	65/941	8.0962e-12	7.385367e-10	0.9181438846860992	0.9999969718970356	-1.625955492668764	41.52627994394796	MET12;RRP6;KAP122;UGA2;YDL211C;ERG27;POL5;VPS71;SWC3;ADE16;CIN1;CCW12;SET3;RNQ1;CET1;NCA2;SSN3;COG6;RTS3;RTS1;PEX30;FPS1;RPL13A;DIG1;YBR238C;MUD2;WHI3;SUB1;OSW2;CDS1;BRE2;GLO4;SPG5;YPL245W;YIL055C;QRI1;SEN2;ROY1;YPR127W;BCK2;HCS1;VPS55;YHR097C;FMP40;VPS17;UIP4;ACT1;CSE2;RGC1;IBD2;MLP2;APE1;LAA1;CCZ1;SRB2;YJR149W;RAT1;SEY1;YMR210W;PER1;RSC9;YIG1;MFM1;AIM39;LPX1
Gene_Interaction_Hubs_BioGRID_2018	VMS1	40/418	8.1873e-12	7.385367e-10	0.1622782259261186	0.9999969718970356	-1.6178168914343547	41.30032548291827	SKI8;ASK10;SHE4;KAP122;NST1;PRR2;YKL222C;ARN1;PTH2;GLO4;OCA5;ERG27;VPS71;AIM44;CIN1;HCS1;YNR021W;GCR2;VPS17;CET1;SPT21;PET127;ACT1;CCT2;CSE2;SSN3;STP2;GDH2;YMR279C;CCZ1;SRB2;RIM101;YKR018C;PER1;RGR1;CHK1;SUB1;IES1;YGR237C;BSC2
Gene_Interaction_Hubs_BioGRID_2018	SCH9	52/666	1.43461e-11	1.1852539e-09	0.6166727248431013	0.9999969718970356	-1.6517717041588216	41.24067570472725	RRP6;PSP2;GIS4;SHE4;HAL5;RRD2;MDM20;SGF29;ERG27;VPS71;BEM4;CCW12;PAC11;SUR7;CET1;CYK3;SSN3;STP2;RTS1;SPT8;FPS1;MDM31;TAT2;FAA4;NCR1;WHI2;SUB1;SYF1;GPD1;OSW2;YGR237C;YOL029C;CDS1;JIP4;TIF3;NPR2;OCA5;QRI1;SFP1;VPS5;RAD24;TGS1;BCK2;VPS54;ISC1;GCR2;ACT1;CSE2;CCZ1;SRB2;GPB2;IES1
Gene_Interaction_Hubs_BioGRID_2018	GET1	57/769	1.12862e-11	9.738073e-10	0.7643862931658254	0.9999969718970356	-1.6335845127229538	41.17847649284263	SHE4;ARF1;HAL5;OTU2;RRD2;MDM20;OPI3;VPS71;SWC3;SGT2;BEM4;PNS1;SIL1;CCT2;ALG8;COG6;RTS1;AME1;SPT8;PEX30;ITR1;RPL13A;TRM11;SUB1;VPS64;GCS1;FIT1;CDS1;BRE2;YEL043W;SPC2;YHR177W;JID1;DPL1;VPS3;VPS5;TGS1;EMC1;EMC3;VPS54;ISC1;GCR2;VPS17;ACT1;CSE2;TFC3;IPT1;IDH1;SRB2;SEY1;ERP1;PER1;PTC6;MMS1;VAM10;MPC54;ROX3
Gene_Interaction_Hubs_BioGRID_2018	BRE5	66/941	2.7857e-12	3.12255e-10	0.897377933466813	0.9999969718970356	-1.53444710184083	40.82626963155871	RRP6;PSP2;ARF1;KAP122;YJR039W;HLJ1;SGF29;POL5;OPI3;UBP10;VPS71;SWC3;SGT2;FYV7;CIN1;CCW12;PAC11;SET3;SIL1;SPT21;PET127;STP2;COG6;RTS3;YNL095C;AME1;TRM11;RIM101;HMG1;DIG1;WHI3;SUB1;SCS3;GCS1;SEG2;SKI8;BRE2;NPR1;NPR2;YEL043W;SPC2;ASR1;QRI1;ORC6;VPS5;IOC2;BCK2;OAF1;VPS54;ISC1;GCR2;VPS17;ACT1;CSE2;ASK1;YMR279C;NDE2;SYH1;SRB2;SEY1;ERP1;PER1;PTC6;IES1;VAM10;FRE8
Gene_Interaction_Hubs_BioGRID_2018	CMR1	33/302	1.72112e-11	1.2888987e-09	0.0585350531313113	0.9999969718970356	-1.6463190532592988	40.80476718619681	BAR1;TOF1;JIP4;MMS4;YOX1;YPR022C;SNA3;YIL166C;SPG5;VPS71;SSA4;RMD9;CCW12;BCK2;PAC11;RKM1;EAP1;YPL216W;CSE2;YJL070C;COG6;MLP2;PUS1;CCZ1;ITR1;PRM7;RAT1;YHR033W;YJL016W;ERP1;NCR1;YJL206C;YIG1
Gene_Interaction_Hubs_BioGRID_2018	SNF1	51/646	1.523e-11	1.1852539e-09	0.5844163598226062	0.9999969718970356	-1.6378610348210376	40.7954374457487	BAR1;RRP6;GIS4;YCR100C;YJR039W;POL5;OPI3;UBP10;ADF1;PAM1;VPS71;SET3;PNS1;IRC8;SUR7;CCT2;SSN3;COG6;RTS3;SPT8;RIM101;HMG1;YPT31;RGR1;MUD2;CDS1;BAT2;GSY2;HSV2;NPR2;ROD1;HXT3;NUP82;AIM44;AKR2;EMC1;HCS1;OYE3;MDN1;VPS17;ACT1;CSE2;YKR018C;YLL054C;YHL017W;CHK1;NAT4;MFM1;YCK1;AVL9;ROX3
Gene_Interaction_Hubs_BioGRID_2018	RAP1	52/667	1.51685e-11	1.1852539e-09	0.6209340100186874	0.9999969718970356	-1.633582761720493	40.69547814015228	MET12;PSP2;HAL5;PCL9;YGL140C;VPS71;SWC3;PAC11;SET3;PNS1;SIP5;CYK3;NCA2;ALG8;YNL035C;RTS1;PHO91;SPT8;RPL13A;YBR238C;THI73;YDR132C;SUB1;JIP4;BRE2;HKR1;RSM25;YOX1;TSR3;YJL213W;GLO4;OCA5;YOR012W;TGS1;SBP1;IOC2;BCK2;YNL034W;ESC1;YLR415C;GCR2;OYE3;ACT1;TFC6;CSE2;TFC3;SSP1;SRB2;RAT1;ERP1;PER1;MMS1
Gene_Interaction_Hubs_BioGRID_2018	IMP2	42/451	5.8677e-12	5.680291e-10	0.1981089720345613	0.9999969718970356	-1.5680434311060951	40.55202708133794	BAR1;PSP2;TOF1;WAR1;ASK10;SHE4;BNA2;SPO13;NPR1;ALD4;NPR2;YEL043W;RRD2;YDL144C;YJR039W;NUP120;IRC18;YOR114W;YIL077C;ASR1;UBP10;ORC6;SBP1;SET3;HCS1;FUB1;ACT1;CSE2;SSN3;YJL070C;YOL057W;COG6;RGC1;SSP1;TRM11;NUP192;YLR352W;RSC9;MFM1;DAL1;SAE2;BSC2
Gene_Interaction_Hubs_BioGRID_2018	MSC1	51/604	1.2427e-12	1.494679e-10	0.392583333283241	0.9999969718970356	-1.4787689373885895	40.538529771777846	MET12;YBR090C;ARF1;SPO13;UBC8;YOL036W;MRS1;RRD2;ARN1;SGF29;ERG27;OPI3;VPS71;SWC3;AIM20;CIN1;SET3;SIL1;COG6;RIM101;YPT31;MUD2;WHI2;SUB1;YJL045W;SEG1;BRE2;FMT1;NST1;NPR2;YCL001W-B;YBR056W;GLO4;VPS3;RMD9;SBP1;SPP381;HSP33;VPS54;YGL036W;ACT1;TFC6;CSE2;SRB2;YKR018C;ERP1;YNL092W;NAT4;GPB2;IES1;MMS1
Gene_Interaction_Hubs_BioGRID_2018	SEC26	49/599	1.1072e-11	9.738073e-10	0.4831990518868247	0.9999969718970356	-1.600957172455423	40.38670172577	RRP6;ASK10;ARF1;NRT1;ECM21;OPI3;VPS71;SWC3;BUD9;PAC11;SET3;SUR7;CCT2;COG6;YKL075C;AME1;PUS1;RPL13A;TRM11;YHL042W;YLR352W;MUD2;AIM11;SUB1;CDS1;YPR078C;TSR3;ROD1;YIL055C;QRI1;REC107;VPS3;VPS5;YML020W;TGS1;SBP1;VPS17;ACT1;PEA2;MLP2;TFC3;CCZ1;YCR051W;NUP192;ERP1;PER1;YIG1;IES1;MAG2
Gene_Interaction_Hubs_BioGRID_2018	YHR177W	36/365	3.9743e-11	2.5859026e-09	0.137348993651535	0.9999969718970356	-1.6831211673831463	40.30837332891622	BAR1;DET1;HLR1;YOL036W;HSV2;TSR3;YGR017W;SGF29;ASR1;REC107;IRC23;SWC3;BIO3;ADE16;BEM4;EMC1;PAC11;HCS1;IRC8;CYK3;KIP3;ICL2;PEA2;YJL070C;RTS3;PRM7;YJL206C;YGR130C;YDL180W;SCS3;YJL045W;GCS1;MPC54;AIM39;YDR306C;BSC2
Gene_Interaction_Hubs_BioGRID_2018	VOA1	42/461	1.19311e-11	1.0075467e-09	0.2379165210866273	0.9999969718970356	-1.5960802003005732	40.14440061281083	PSP2;GIS4;SHE4;ARF1;BRE2;HAL5;NST1;MDM20;OCA5;VPS71;MTC2;SWC3;VPS5;BEM4;SBP1;EMC1;CCW12;IOC2;BCK2;VPS55;VHS2;GCR2;VPS17;MTC6;ACT1;CYK3;ALG8;COG6;RTS1;CCZ1;FPS1;RPL13A;SRB2;RIM101;YPR153W;PER1;RGR1;MMS1;GCS1;VAM10;YGR237C;ECM38
Gene_Interaction_Hubs_BioGRID_2018	DIA2	50/632	2.26305e-11	1.5758003e-09	0.5779558894800506	0.9999969718970356	-1.610348210238466	39.47240558425377	PSP2;KAP122;RRD2;MDM20;SGF29;POL5;YPP1;VPS71;CBP1;CET1;ALG8;SSN3;COG6;PHM8;SPT8;MDM31;RIM101;YLR352W;SUB1;YJL045W;YDR306C;TOF1;BRE2;FMT1;NPR1;MMS4;YOX1;NST1;CNN1;AIM44;ORC6;RAD24;YNL010W;YLR446W;VPS55;BUB2;ACT1;CSE2;CCZ1;BTN2;YJL206C;IRC15;CHK1;ISF1;GPB2;PDH1;MMS1;SAE2;AIM39;RMT2
Gene_Interaction_Hubs_BioGRID_2018	MDM34	41/477	1.288317e-10	6.3127552e-09	0.3662911225305198	0.9999969718970356	-1.7326413773585778	39.45659986025862	FIT1;CDS1;TOF1;BNA2;HKR1;KAP122;SGF29;SEN2;SGT2;CIN1;YDR387C;SED1;VPS17;ACT1;PEA2;COG6;YKL075C;RTS1;PHM8;YFR018C;SPT8;CCZ1;MDM31;PET309;SEY1;YKR018C;YBR238C;NCR1;THI73;MUD2;WHI2;AIM11;CHK1;VPS64;ISF1;FMP52;MMS1;GCS1;AIM39;FRE8;YNR014W
Gene_Interaction_Hubs_BioGRID_2018	GLE1	38/434	3.699987e-10	1.48335856e-08	0.3321423404720335	0.9999969718970356	-1.7897795011769904	38.8695748454144	FIT1;RRP6;PSP2;SKG6;JIP4;ASK10;BAT2;YCR023C;YGP1;NUP1;OCA5;HXT3;YKR005C;NUP82;ADF1;BIO5;YHR112C;VPS55;CIT2;PMU1;COS111;BDS1;CET1;POM152;ACT1;YJL070C;RTS1;IPT1;YHR045W;NUP192;NCR1;AAD10;YLR156W;RGR1;CHK1;YFL064C;VAM10;SEG2
Gene_Interaction_Hubs_BioGRID_2018	SEC28	43/508	7.30964e-11	4.2664656e-09	0.3994992011032337	0.9999969718970356	-1.6588004665740703	38.71514522705061	CDS1;PSP2;SHE4;ARF1;ECM21;YEL043W;YJL213W;GLO4;OPI3;IRC23;VPS71;SWC3;VPS5;SGT2;TGS1;SPP381;SIL1;UIP4;SUR7;POM152;ACT1;NCA2;CSE2;YPR003C;PEA2;ESC8;COG6;GDH2;CCZ1;FPS1;SRB2;ERP1;YBR238C;YPT31;PER1;RSC9;WHI2;SUB1;VPS64;YJL045W;YCK1;GCS1;PCS60
Gene_Interaction_Hubs_BioGRID_2018	CAT5	36/372	6.81448e-11	4.0368185e-09	0.161849150225382	0.9999969718970356	-1.6516642044513783	38.664444551335606	NPP2;TOF1;BAT2;YPR078C;FCY22;YPR022C;USA1;YJR039W;YPR097W;ERG27;JID1;PAM1;RCK1;AIM44;ORC6;ADE16;NVJ2;SET3;HSP33;CIT2;YLR415C;CET1;ACT1;NQM1;YAR028W;PHO91;YJL163C;SSP1;YHR045W;RPL13A;YPR153W;YKR018C;SRY1;IRC15;SEG2;DAL1
Gene_Interaction_Hubs_BioGRID_2018	ISW2	32/310	1.544524e-10	7.0462289e-09	0.1052013487763255	0.9999969718970356	-1.6979832579716592	38.35936833560596	TOF1;JIP4;SHE4;BRE2;YOR093C;OTU2;SMA2;SGT2;YER156C;RAD24;CIN1;SET3;YER152C;GCR2;SUR7;SPT21;CYK3;TFC6;CSE2;SSN3;COG6;YMR102C;PHO91;GDH2;YMR279C;NDE2;HMG1;WHI2;IES1;AVL9;BDP1;NDT80
Gene_Interaction_Hubs_BioGRID_2018	PRP4	44/521	4.68889e-11	2.9078447e-09	0.4034978251338235	0.9999969718970356	-1.5951083051024433	37.9368436827377	RRP6;PSP2;SKI8;SHE4;BRE2;HKR1;KAP122;UGA2;USA1;NUP120;SGF29;YBR056W;YPL245W;SMA2;SEN2;YOR012W;VPS71;SWC3;TGS1;IOC2;SET3;SPP381;YPL162C;ACT1;TFC6;CSE2;TFC3;SYH1;RPL13A;SRB2;TRM11;YRF1-1;PER1;RSC9;PTC6;YIG1;AIM11;IRC15;SYF1;IES1;IDS2;GCS1;BDP1;YGR237C
Gene_Interaction_Hubs_BioGRID_2018	ERV14	40/426	1.47859e-11	1.1852539e-09	0.1914748437371635	0.9999969718970356	-1.5192407927311444	37.88583183377466	CDS1;ARF1;YEL043W;MDM20;YHR177W;YPR097W;YPL245W;SMA2;OPI3;QRI1;VPS3;VPS71;MSC3;MTC2;AIM44;SWC3;ORC6;VPS5;SGT2;TGS1;CCW12;VPS54;EAP1;VPS17;MTC6;ACT1;CCT2;CSE2;COG6;IPT1;SSP1;SRB2;YPR153W;ERP1;NCR1;PER1;RSC9;GCS1;VAM10;AVL9
Gene_Interaction_Hubs_BioGRID_2018	ELM1	56/770	3.62625e-11	2.3987653e-09	0.806740266140003	0.9999969718970356	-1.572082366951388	37.79323198738882	SHE4;YGR017W;POL5;OPI3;UBP11;PAM1;CIN1;BUD9;IRC8;CYK3;TDA6;SSN3;ZRG8;YJL070C;COG6;RTS1;YFR018C;RIM101;DIG1;YPT31;WHI2;SYF1;VPS64;FMP52;YOL029C;TOF1;HKR1;BAT2;NPR1;PEF1;YEL043W;JJJ2;YIL055C;ASR1;QRI1;DPL1;AIM44;IOC2;BCK2;THI2;VHS3;BUB2;GCR2;EAP1;VPS17;ACT1;RGC1;YJR149W;YHR033W;PER1;SCM4;YGR130C;YPR174C;YCK1;MMS1;VAM10
Gene_Interaction_Hubs_BioGRID_2018	ADY4	24/175	9.72943e-11	5.1132016e-09	0.0125799507990647	0.9999969718970356	-1.6378014957231488	37.75669702919354	PHO8;PHO91;NST1;YJL163C;MDM20;YJR039W;NUP120;YOR114W;HMG1;ADF1;SRY1;YOR283W;SGT2;YER156C;EMC1;BCK2;SET3;YPL247C;YDR387C;IES1;YLR415C;YOL029C;LPX1;MTC6
Gene_Interaction_Hubs_BioGRID_2018	NUT1	48/590	2.20413e-11	1.562181e-09	0.4991260694691306	0.9999969718970356	-1.5352652302697776	37.6724927084269	MET12;NPP2;TOF1;ASK10;BRE2;SPI1;NST1;RRD2;SGF29;LSP1;ROD1;YOR114W;POL5;YPL245W;QRI1;PAM1;IRC23;VPS71;AIM44;SWC3;BEM4;YOR385W;SAN1;OAF1;VHS3;GCR2;FUB1;SPT21;ACT1;CSE2;SSN3;HOS1;YKL075C;RTS1;YJL163C;ITR1;SRB2;MDM31;RIM101;YJL206C;RGR1;CHK1;YGR130C;SEG1;SEG2;YGR237C;YOL029C;ROX3
Gene_Interaction_Hubs_BioGRID_2018	THR4	55/756	5.43067e-11	3.265811e-09	0.8038349104979982	0.9999969718970356	-1.5842081954521343	37.4449348890268	ISY1;KAP122;HAL5;YOL036W;FCY22;POL5;OPI3;UBP10;MTC2;BUD9;SIL1;CET1;POM152;ALG8;NQM1;STP2;COG6;AME1;FPS1;RIM101;YBR238C;YML018C;WHI2;VPS64;YJL045W;TOF1;EMW1;BNA2;YPR078C;YOR093C;YOL107W;PTH2;YHR177W;OCA5;SMA2;YOR012W;AIM44;ORC6;VPS5;EMC3;ISC1;YLR415C;VPS17;YJL133C-A;ACT1;KIP3;IDH1;YMR279C;YMR114C;RAT1;YMR210W;NAT4;AVL9;NIT2;FRE8
Gene_Interaction_Hubs_BioGRID_2018	RPA14	37/403	1.670801e-10	7.4510221e-09	0.2411534892150304	0.9999969718970356	-1.6570609744887068	37.304664229984205	RRP6;TOF1;HLR1;NST1;RRD2;MDM20;YJR039W;POL5;UBP10;VPS71;YER156C;YML020W;BEM4;CIN1;EMC1;BCK2;SET3;YDR387C;YNR021W;GCR2;EAP1;MTC6;SPT21;ACT1;CSE2;PUS1;SPT8;SRB2;YJR149W;YPR153W;DIG1;NCR1;MUD2;VPS64;YHR054C;IES1;YKL091C
Gene_Interaction_Hubs_BioGRID_2018	CHO2	52/689	5.01028e-11	3.0593593e-09	0.7093868646642765	0.9999969718970356	-1.5377141125156164	36.46987716062046	ISY1;NPP2;GIS4;ARF1;FCY22;HLJ1;SGF29;OPI3;ADF1;RCK1;YCL049C;PNS1;YNR021W;MTC6;ALG8;COG6;SPT8;FPS1;DIG1;YPT31;AIM11;SCS3;VPS64;YJL045W;YDR306C;CDS1;BRE2;NPR1;YEL043W;OCA5;QRI1;NUP82;ORC6;VPS5;SBP1;EMC1;EMC3;VPS54;GCR2;VPS17;ACT1;ARE1;SSP1;ERP1;PER1;RSC9;YJL043W;IES1;MFM1;VAM10;AVL9;ECM38
Gene_Interaction_Hubs_BioGRID_2018	KIN28	43/511	8.81763e-11	4.9954041e-09	0.4143092289142089	0.9999969718970356	-1.5623561193084703	36.17117274682083	MET12;GIS4;BRE2;SPO13;OTU2;YMR027W;NUP120;LSP1;OCA5;ADF1;SEN2;VPS71;SWC3;YNL010W;TGS1;YOR385W;SET3;HCS1;PMU1;CET1;TFC6;RTS3;IBD2;TFC3;PHO91;PUS1;RKM5;CCZ1;FPS1;SRB2;RIM101;YBR238C;RSC9;YLR156W;RGR1;SUB1;SYF1;IES1;YPR174C;IDS2;VAM10;SEG2;MAG2
Gene_Interaction_Hubs_BioGRID_2018	CDC20	66/979	1.60037e-11	1.2215188e-09	0.94804382444265	0.9999969718970356	-1.4530372262390057	36.11988487893764	RRP6;CTF13;PSP2;ASK10;SPO13;YCR023C;NRT1;SGF29;ERG27;YPP1;VPS71;RRT15;SWC3;ADE16;BEM4;POM152;PET127;CYK3;CCT2;COG6;YKL075C;RTS1;PHO91;SPT8;RIM101;YHL042W;YBR238C;NCR1;MUD2;WHI2;SYF1;IDS2;CDS1;YLR156C-A;TOF1;BAT2;FMT1;NST1;TSR3;NUP120;SPG5;SMA2;REC107;AIM44;ORC6;TGS1;SBP1;EMC1;BUB2;VPS17;ACT1;UTP7;TFC6;YMR102C;IBD2;IPT1;YHR045W;YPR153W;NRM1;NUP192;RAX2;RSC9;YJL206C;CHK1;ISF1;MMS1
Gene_Interaction_Hubs_BioGRID_2018	ARP1	38/429	2.654003e-10	1.12061043e-08	0.307475913124487	0.9999969718970356	-1.6379426321969026	36.11627771576885	ASK10;SHE4;KAP122;HAL5;ECM21;FCY22;NST1;MRS1;MDM20;YDL144C;OCA5;POL5;OPI3;VPS71;AIM44;CIN1;BUB2;EAP1;MTC6;YCR101C;ACT1;CYK3;KIP3;STP2;CCZ1;SEY1;YPT31;YDR132C;YHR131C;SCS3;SYF1;GPD1;YCK1;YGR237C;PCS60;LYS21;NDT80;ECM38
Gene_Interaction_Hubs_BioGRID_2018	MRM2	45/554	1.012506e-10	5.2190094e-09	0.5048716402772654	0.9999969718970356	-1.5680483566213832	36.08615892162373	RRP6;NPP2;YLR156C-A;DET1;HKR1;DAT1;MMS4;UBC8;FCY22;NST1;TSR3;RRD2;YOR019W;SGF29;SMA2;IRC22;MET1;IRC23;MTC2;SGT2;YOL098C;TGS1;OAF1;OYE3;SPT21;PET127;CYK3;TFC6;HOS1;GDH2;YMR090W;SYH1;YHR045W;SRB2;YJL016W;MUD2;YOR283W;YDL176W;WHI3;YHL017W;YGR130C;YDR132C;VPS64;LPX1;RMT2
Gene_Interaction_Hubs_BioGRID_2018	RIM9	30/282	2.808291e-10	1.17327465e-08	0.0879357392815138	0.9999969718970356	-1.6369735692668506	36.00240924778763	MET12;DET1;SHE4;YOL036W;NST1;YEL043W;YJR039W;NUP120;GLO4;ADF1;VPS5;AKR2;YNL010W;VPS17;MTC6;ACT1;CYK3;STP2;YKL075C;RTS1;SSP1;CCZ1;YHR045W;RIM101;PRM7;YJR149W;YBR238C;WHI2;IES1;VAM10
Gene_Interaction_Hubs_BioGRID_2018	SWI6	50/665	1.376978e-10	6.4296794e-09	0.7155118420231791	0.9999969718970356	-1.585458530628235	35.99935693564835	RRP6;YBR090C;ARF1;DAT1;OTU2;MDM20;MUM3;POL5;ADF1;SWC3;YHR112C;CET1;SPT21;CCT2;SSN3;GDH2;SPT8;ITR1;FAA4;MUD2;WHI2;WHI3;VPS64;LDB17;TOF1;BRE2;PEF1;NPR2;YJR061W;YCL001W-B;YBR056W;JID1;ORC6;BCK2;ISC1;THI2;YGR210C;ESC1;GCR2;ACT1;TFC6;CSE2;YMR279C;SRB2;YPR153W;YGR130C;IES1;MMS1;ROX3;BSC2
Gene_Interaction_Hubs_BioGRID_2018	ASK10	46/582	1.540189e-10	7.0462289e-09	0.578875898150445	0.9999969718970356	-1.5882511313650869	35.8848590905129	MET12;RRP6;CTF13;TOF1;ARF1;FMT1;YHR202W;PTH2;POL5;NUP82;MTC2;YLR464W;YPL277C;ORC6;YER156C;YOL098C;HSP33;EMC3;RKM1;GCR2;CUP1-2;CET1;SPT21;CSE2;ALG8;SSN3;ESC8;RGC1;MLP2;AME1;ASK1;GDH2;YHR045W;FPS1;RPL13A;SRB2;YKR041W;PUS7;YLL054C;YDL176W;WHI3;YHL017W;YPR174C;DAL1;ECM38;RMT2
Gene_Interaction_Hubs_BioGRID_2018	GUP1	42/489	7.77482e-11	4.4722167e-09	0.3658218275111859	0.9999969718970356	-1.53258588726123	35.67483631583618	CDS1;ASK10;HKR1;HAL5;YPR078C;MDM20;ECM9;SPC2;YHR177W;HXT3;OPI3;QRI1;GPI1;VPS71;AIM44;VPS5;BEM4;CCW12;SET3;YDR387C;EMC3;SED1;ISC1;VPS17;COS111;SPT21;ACT1;CYK3;ALG8;COG6;CCZ1;RIM101;YPT31;PER1;RSC9;MUD2;WHI2;CHK1;SCS3;YJL045W;IES1;BSC2
Gene_Interaction_Hubs_BioGRID_2018	REB1	48/587	1.84368e-11	1.3551053e-09	0.4849169449276667	0.9999969718970356	-1.4429279342666437	35.6643765318597	RRP6;ISY1;CTF13;YPR078C;JHD1;YMR027W;MUM3;YNR062C;OCA5;YIL166C;PLB1;YIL067C;DPL1;VPS71;BIO5;SGT2;NVJ2;YPR127W;YNL010W;YOL098C;CIN1;TGS1;VHS3;FMP40;ESC1;CET1;YPL216W;PET127;ACT1;TFC6;ARE1;YJL070C;YAR028W;PHO91;ASK1;ITR1;RPL13A;SRB2;PRM7;RAT1;YPR153W;NUP192;RSC9;MUD2;YDL176W;SYF1;YJL045W;AVL9
Gene_Interaction_Hubs_BioGRID_2018	MMM1	48/601	4.19381e-11	2.6847151e-09	0.5507524104475411	0.9999969718970356	-1.4892666691978578	35.585768328367045	CTF13;CDS1;SHE4;YCR100C;GSY2;PEF1;ECM21;YOX1;NST1;MDM20;YOL107W;POL5;OPI3;YIL067C;RCK1;VPS71;SWC3;SGT2;CCW12;HCS1;VPS54;ESC1;GCR2;SIL1;VPS17;POM152;PET127;ACT1;CYK3;COG6;YAR028W;YNL095C;MLP2;RTS1;IPT1;IDH1;YFR018C;CCZ1;RPL13A;MDM31;FAA4;YPT31;PTC6;SUB1;NAT4;GPD1;LYS21;RMT2
Gene_Interaction_Hubs_BioGRID_2018	LPD1	38/419	1.342349e-10	6.4190181e-09	0.2602775033907036	0.9999969718970356	-1.5653991966013896	35.58376149343896	BAT2;KAP122;PEF1;YKL222C;USA1;IRC18;OPI3;YIL067C;VPS71;BIO5;AIM44;SWC3;ADE16;BCK2;YML096W;YER152C;SED1;OAF1;GCR2;SIL1;CUP1-2;YPL216W;ARE1;ESC8;IDH1;YMR279C;SSP120;SSP1;YHR045W;FPS1;TRM11;SEY1;RRI2;PTC6;IRC15;YDL180W;SUB1;SYF1
Gene_Interaction_Hubs_BioGRID_2018	YNG2	46/573	9.18781e-11	4.9954041e-09	0.5364776451661138	0.9999969718970356	-1.53817340546793	35.54804497582274	RRP6;PSP2;HLR1;BRE2;TIF3;RRD2;MDM20;SPC2;SGF29;UBP11;VPS71;SWC3;VPS5;CIN1;EMC1;CCW12;BCK2;SET3;ISC1;CIT2;BUB2;EAP1;SPT21;ACT1;CYK3;SSN3;PEA2;ESC8;COG6;MLP2;RTS1;SPT8;CCZ1;ITR1;FPS1;PUS7;YML018C;YDL176W;SYF1;VPS64;RSA1;IES1;MMS1;GCS1;SAE2;ROX3
Gene_Interaction_Hubs_BioGRID_2018	CLC1	35/370	2.352952e-10	1.00417959e-08	0.1991442436381887	0.9999969718970356	-1.6022068070342068	35.52121302059762	PUT4;SKI8;GIS4;SHE4;ARF1;KAP122;ECM21;YOL036W;NST1;TSR3;YBR056W;ROD1;OPI3;VPS5;YML020W;SDS24;SET3;VHS3;PET127;ACT1;NCA2;CSE2;ESC8;IPT1;IDH1;NDE2;ITR1;YML002W;SRB2;HMG1;PER1;SCS3;SEG1;VAM10;AVL9
Gene_Interaction_Hubs_BioGRID_2018	ENV10	36/395	3.639048e-10	1.47381471e-08	0.2582719691198378	0.9999969718970356	-1.6293698705824449	35.41293435486144	PSP2;DET1;GIS4;ASK10;BAT2;NPR1;YEL043W;NPP1;HLJ1;IRC18;OCA5;POL5;YIL077C;OPI3;DPL1;VPS71;SWC3;SGT2;SBP1;PNS1;VHS3;YGR210C;YNR021W;GCR2;EAP1;CET1;ACT1;UTP7;CCT2;YJL070C;ASK1;YMR279C;NDE2;TRM11;HMG1;RSC9
Gene_Interaction_Hubs_BioGRID_2018	APC1	42/481	4.6255e-11	2.9078447e-09	0.327301105414252	0.9999969718970356	-1.4868708204698566	35.38284277935784	MET12;CDS1;ASK10;KAP122;HAL5;YKL222C;RRD2;YGR017W;HLJ1;JJJ2;YIL077C;QRI1;GPI1;VPS71;SWC3;SGT2;ADE16;RAD24;BEM4;TGS1;SBP1;EMC1;IOC2;SET3;VPS55;EMC3;PNS1;SUR7;ACT1;ARE1;FKS3;RTS1;YJL163C;FPS1;RAT1;PUS7;NUP192;RSC9;WHI2;ZIP1;OSW2;VAM10
